CUSTOMER_NUMBER,BENFORD_DEV,ACTIVITY_SEQ_RARITY,TRANS_AMOUNT_Z_SCORE,BALANCE_COVERAGE_RATIO,SPIKE_1H_VS_24H,SPIKE_24H_VS_7D,SPIKE_7D_VS_30D,TRANS_AMOUNT_VS_30D_AVG_RATIO
181260,-0.43880504,-0.1704869,7.873355,-0.29712537,-0.48778215,-0.11125275,-0.18111809,3.0935714
181491,-0.82506186,-0.041572116,7.9772377,-1.6006236,-0.4820652,-0.10755261,-0.035154305,2.1514764
181662,-0.734852,-0.13480432,6.8366814,-0.27174875,0.29200113,-0.11125275,0.02112555,4.1152678
181703,-0.7391363,-0.13462421,3.1081533,0.22452065,0.09973246,-0.10826856,0.22747211,6.3511944
181716,0.2123081,0.019102555,6.7102466,-1.3616353,-0.37030256,-0.10189495,-0.16932845,4.3956547
181716,0.19207856,0.011815827,8.309031,-1.5253433,0.24195729,-0.10189495,-0.21556233,3.1119184
181716,0.19872135,0.01667055,6.8131795,-1.3243144,-0.0022298978,-0.10189495,-0.21556233,4.388678
181716,0.21627665,0.011815827,4.139958,-1.206546,0.20808972,-0.10189495,-0.19317088,5.667538
182074,-0.80273205,-0.12726055,6.633098,-0.24303314,-0.54499096,-0.10826856,0.21491374,4.248186
182092,-0.6178194,-0.13319148,7.000346,1.409491,-0.5070001,-0.09027551,0.2697667,4.2988157
182092,-0.5803012,-0.13442445,7.243193,2.2464824,-0.21488072,-0.081455685,0.1643942,4.1325045
182350,-0.5384457,0.88113004,6.858213,1.0383823,0.0031080963,-0.11313481,-0.18747194,4.346592
182350,-0.48695967,0.8381439,7.0701933,2.2228937,-0.23753417,-0.09570476,-0.16110869,4.3257856
182413,-0.4811989,-0.16840571,7.059299,2.2031868,-0.33992767,-0.08443987,-0.15914048,4.2145715
182413,-0.54533404,-0.17703733,3.9591217,0.8571228,0.25181136,-0.100826435,-0.058235917,5.6924515
183153,-0.73028547,-0.11259124,6.7327995,-1.2242004,-0.17102148,0.18358898,-0.1501248,4.0974264
183153,-0.6725652,-0.11737892,4.129217,-1.1203227,0.7125798,-0.10755261,-0.16327707,5.384727
183153,-0.6826313,-0.10992023,3.3654532,-1.2620414,0.431133,-0.10755261,-0.15317324,6.109368
183153,-0.7178889,-0.1389869,6.8051,-0.4883928,0.25131568,-0.10631761,-0.22586684,4.0274515
183153,-0.7122949,-0.12952971,6.76598,-0.7624965,0.25620097,-0.10736111,-0.22337027,4.043044
183453,-0.73484886,-0.13421662,8.054582,0.38901395,-0.5248496,-0.10826856,0.16653048,3.14235
183785,-0.6888431,0.02138568,3.7840009,0.23877282,0.17545371,-0.10826856,0.27841425,5.7719517
183785,-0.70421064,0.023609862,3.766994,0.122266054,-0.22043204,-0.11125275,-0.052794103,5.717731
183785,-0.64900905,0.019243522,8.126625,0.34130242,-0.0005301768,-0.11125275,-0.22666603,3.1045566
183785,-0.67871344,0.023609862,3.769726,0.20341732,0.017157331,-0.10826856,0.18872453,5.7874637
183785,-0.6682338,0.019784639,3.2356558,0.18970436,0.12019759,0.18287304,0.34888265,6.4564695
183785,-0.7182163,0.02200507,6.7017503,0.41588205,-0.49196833,-0.10826856,0.16653048,4.346305
183785,-0.69040996,0.023911744,3.6773438,0.0959218,-0.4540377,-0.11125275,-0.13615796,5.696578
183864,-0.63669777,-0.143161,7.9357686,-1.5030323,-0.5276499,-0.10456842,0.18562517,2.971932
184123,1.0460463,-0.052301556,4.1742167,2.5838902,-0.41278085,-0.055219393,0.25310144,-0.0149336485
184123,0.9811309,-0.17129265,2.636117,2.8062701,-0.4113712,-0.07306078,0.3158469,3.0247598
184123,1.0029193,-0.17129265,7.372764,2.1630614,-0.37806645,-0.07306078,0.34813055,4.1365213
184169,-0.7131556,-0.12779793,3.8220665,-0.237647,-0.042968728,-0.11125275,-0.18403271,5.455533
184326,-0.5064917,-0.05128377,7.9600434,-0.364303,-0.60812414,-0.10826856,0.20139776,2.3337011
184371,-0.51569504,1.3369479,-0.24968122,0.9182543,0.7083728,0.43630752,-0.20530118,4.5355597
184371,-0.528637,1.3369479,0.43277127,0.9969766,0.92020315,0.20712747,-0.23609062,4.309679
184371,-0.44619954,1.0264889,7.302756,2.3004134,0.3365548,-0.09570476,-0.21530785,4.0996385
184371,-0.42562133,1.0264889,7.487372,2.1842375,0.85048246,-0.09570476,-0.23622133,4.1152883
184371,-0.5280136,1.198096,1.6274836,1.0169214,0.9521977,-0.07078265,-0.19954966,2.8589659
184371,-0.45865092,0.9769926,3.72741,1.3005265,0.05148586,0.8625469,-0.18446495,6.5104785
184371,-0.46115604,1.1223514,7.5675397,2.0406454,0.9974604,0.25563604,-0.24900536,4.2478805
184371,-0.56423444,1.2072881,1.7206244,1.2799385,2.1738837,0.15575829,-0.23188767,1.5751965
184371,-0.47383285,0.8788869,7.1753087,2.317781,0.036456563,-0.09570476,-0.042100083,4.1585894
184371,-0.47207016,0.93442607,7.1962705,2.308697,-0.4152724,0.20803848,-0.14799523,4.146353
184394,-0.38786,0.03176062,8.027144,0.27510208,-0.49540552,-0.11125275,-0.19269255,3.211443
184394,-0.4112125,0.013235714,3.727826,-0.26920357,-0.4544774,-0.11125275,-0.13197146,5.669507
184659,-0.5447894,-0.057248097,3.8724127,3.6984348,0.3630527,-0.063614294,0.105501555,0.95195985
184792,-0.5076659,-0.16747466,7.1079726,2.2291665,-0.4323872,-0.081455685,0.28090486,4.346559
185025,0.5958466,-0.1501708,8.298093,-1.3035629,-0.11181895,-0.09915771,-0.2147397,3.1675248
185240,-0.61646014,-0.012278076,6.6780596,0.6443893,-0.52493876,-0.10578692,0.22989558,4.365713
185240,-0.5773427,-0.011464743,6.789987,0.9825893,-0.51933813,-0.098885745,0.2935994,4.493086
185350,-0.59289813,-0.14150335,8.605331,1.1315091,0.8887676,-0.10186993,-0.051097367,3.5624971
185379,-0.71372473,-0.1315867,3.0975115,0.15463467,-0.26875657,-0.10826856,0.26164165,6.391259
185379,-0.62902224,-0.13959669,3.2040405,0.19303443,0.250075,-0.11125275,-0.20347056,6.2057962
185379,-0.63279676,-0.13629605,6.7401915,0.5976408,-0.4780166,0.13639536,-0.06598863,4.1938663
185379,-0.6235017,-0.13671567,7.0276284,0.69607717,-0.024775878,0.48071525,0.22020419,4.329166
185385,-0.47766548,1.1996614,1.5583448,4.4316196,0.14043011,-0.0358353,0.11164374,0.6935051
185766,0.66013396,-0.17084493,7.2858706,2.1124136,-0.3088273,-0.07604497,-0.01607797,4.3767586
185868,-0.80087453,-0.12747236,6.600566,-0.2709403,-0.4976452,-0.11125275,-0.04819566,4.1617756
186018,0.5803144,-0.05047077,8.370959,-1.2727127,-0.457052,-0.095982015,0.16697973,2.3084016
186213,-0.5571787,0.02371674,6.5356774,-1.3958132,-0.40788388,-0.11196352,-0.14331847,4.2602615
186213,-0.58109146,0.020189853,7.8884444,-1.6129405,-0.44118875,-0.10755261,-0.14331847,2.9581559
186354,-0.35176125,-0.16417223,7.057957,2.2047307,-0.34974352,-0.08443987,-0.19517766,4.2387915
186354,-0.36839372,-0.16417223,8.54694,2.50915,-0.3830483,-0.08443987,-0.19517766,3.4574153
186431,-0.81781155,0.28298807,3.0833728,-1.3818845,-0.4922827,-0.10189293,0.07850791,6.257581
186564,-0.7124595,-0.11220091,3.8627343,-0.9661536,0.008022822,-0.10736111,0.010136934,5.431204
186641,-0.61699444,-0.13855025,6.8331485,0.8560676,0.046154283,-0.10877111,-0.0019257357,4.3073606
186665,0.2671715,-0.17764054,7.156295,0.36823794,0.7052879,-0.10559509,0.0042227097,4.3250003
186665,0.24658528,-0.17127396,8.255924,0.24054182,-0.21498547,-0.10559509,-0.24262756,3.1524727
186841,-0.6113563,0.04339101,3.3664289,1.6010497,-0.01509121,-0.0932597,-0.18431708,2.7020042
187047,-0.57556856,-0.043359913,5.8115873,4.5691595,-0.5668376,-0.06918649,0.14037941,-1.7110412
187177,-0.15779418,-0.17936167,7.2169485,0.7979182,1.2039443,-0.10826856,0.26434013,4.330525
187759,0.8799572,-0.17182443,4.0816216,-0.34987026,-0.34003043,-0.09896621,-0.18376885,5.6892447
187980,-0.20658222,-0.17574586,3.691988,0.48898545,0.82653606,0.6824495,0.055208396,6.547909
187980,-0.1613774,-0.17574586,7.207672,1.0250102,0.8430855,0.17093408,0.23429999,4.4870505
187980,-0.21553326,-0.18236543,2.88134,0.45684853,0.698576,0.49546483,-0.23828065,6.3947706
187980,-0.18846792,-0.1758636,7.1530514,0.8073644,0.80199474,0.16794989,-0.28066337,4.2457476
187980,-0.18672447,-0.1758636,7.376875,0.8604667,0.73956984,0.78936106,-0.26067212,4.336128
187980,-0.2228947,-0.18236543,2.8136947,0.4089428,0.3680195,0.5208593,-0.23828065,6.3932467
187980,-0.2302997,-0.17100887,7.1970477,1.0020493,0.0067338347,0.82546276,-0.26067212,4.4121933
187980,-0.3226169,-0.17486691,2.5688958,0.31931585,-0.4545523,0.53860366,-0.17096804,6.437871
187980,-0.2727345,-0.17751071,2.668197,0.3890714,0.0505548,0.24299167,-0.24673209,6.3569508
187980,-0.21096233,-0.1758636,3.4326904,0.3633668,0.47678116,0.17988884,-0.24673209,6.34604
187980,-0.18893537,-0.1758636,7.0172324,0.97811586,0.48434237,-0.10681886,-0.26912355,4.3119907
187980,-0.18014355,-0.17357238,7.1113667,1.0840731,0.7546106,-0.10186993,-0.28066337,4.33295
187980,-0.20951355,-0.17357238,6.952658,0.9497629,0.2407638,-0.10877111,-0.26912355,4.2460475
187980,-0.23871607,-0.17100887,7.304539,1.3617492,-0.011599989,0.6152727,-0.25403884,4.3402677
188131,-0.7616519,-0.12980881,3.8575943,-0.37118495,-0.49266505,0.14833434,0.00025777007,5.483255
188145,0.31377053,-0.17731833,4.168971,1.8360897,0.66268826,-0.07579802,0.7149282,5.7976956
188145,0.3436556,-0.06598781,6.8176312,2.578109,0.55874974,-0.054959614,0.2928464,-2.7125676
188288,-0.78979856,-0.12726055,6.5166235,-0.22734188,-0.47817022,-0.11125275,-0.0797483,4.20291
188288,-0.6923077,-0.13264093,6.686879,0.095560595,-0.20680004,-0.11125275,-0.17863418,4.2593384
188430,-0.73716223,-0.10494777,3.8748128,-1.2813025,0.04338191,-0.10755261,0.018605245,5.4826145
188448,-0.6882718,-0.13400482,3.759111,0.8125655,-0.48168945,-0.10186993,0.02326104,5.775072
188585,0.5066119,-0.17187683,7.150892,2.781709,0.37533456,-0.07604497,-0.00064689387,3.8926678
188585,0.5939597,-0.16530241,7.0080724,2.7970536,-0.29592624,-0.07604497,-0.22064781,3.872005
188706,2.7315397,-0.14722934,3.0848715,-0.9629528,-0.40553117,-0.05289587,0.23441906,6.507774
189241,0.24788795,-0.16116995,8.373398,-1.153529,0.39197332,-0.10170345,-0.25615832,3.104491
189302,-0.7232794,-0.13509311,6.7418084,0.8458471,-0.52861166,-0.10578692,0.25656813,4.374621
189306,-0.6362004,-0.13644382,8.184289,0.99300003,-0.21327916,-0.10877111,-0.1379977,3.332773
189306,-0.6614775,-0.13632607,6.854805,0.86981267,-0.22339217,-0.10578692,0.17708874,4.361634
189306,-0.60466236,-0.13644382,3.1299882,0.42650265,-0.079218805,-0.11125275,-0.19334808,6.296836
189402,-0.5510069,-0.13632607,7.2461433,2.2482982,-0.028440207,-0.08443987,0.09407042,4.121334
189658,-0.7952927,-0.12730579,6.685291,-0.35160938,-0.54001087,-0.10826856,0.21491374,4.218109
189658,-0.76375854,-0.12833592,6.636617,-0.4178102,-0.44143417,-0.11125275,-0.15794322,4.107253
189658,-0.75074965,-0.12875555,6.7386193,-0.40089154,-0.20181991,-0.11125275,-0.1764757,4.1078815
189902,-0.7294396,-0.13319148,6.7019844,0.3252353,-0.55212355,-0.10826856,0.28246123,4.274102
189902,-0.78586036,-0.12768018,6.729482,-0.2287262,-0.24565755,-0.10826856,0.17534325,4.2448015
190167,-0.7087551,-0.1031639,3.2244246,-1.2590032,0.018020976,-0.10755261,-0.15317324,6.1092663
190169,-0.68738276,-0.13412257,6.6730194,0.38970086,-0.4195595,-0.11125275,-0.11156002,4.175411
190213,1.0672354,0.032626413,8.41058,0.4998273,-0.2239052,-0.09987366,0.33551872,3.4559252
190411,0.45509735,-0.17063312,7.127667,1.3761252,-0.4233908,-0.08461785,0.26205397,4.3645287
190411,0.44015592,-0.1698198,7.235528,2.158699,-0.37810218,-0.07579802,0.34813055,4.3719335
190827,-0.7025622,-0.124675,3.8863509,-0.71784186,0.048406158,-0.10736111,-0.18961929,5.4073234
190876,0.2086049,-0.17063312,6.8306437,0.41379756,-0.47820666,-0.10559509,-0.02271125,4.331785
191061,-0.7563967,-0.13475908,6.8121896,-0.16317257,0.287021,-0.11125275,0.06392428,4.163528
191300,0.65316844,-0.058021117,8.856275,1.170073,0.89244485,-0.09739202,0.42005828,3.2149124
191368,-0.7430271,-0.12990436,6.7401237,-0.16147706,0.10479994,-0.10826856,0.21900477,4.2300043
191368,-0.7207661,-0.13475908,6.969994,-0.12664995,0.8526967,-0.10826856,0.3362495,4.250514
191382,-0.27393806,-0.16459185,6.779951,0.7021684,-0.089034654,-0.10877111,-0.25819707,4.2137327
192359,-0.3750964,-0.17186415,3.8865323,-0.38752016,-0.21303807,-0.11125275,-0.17725913,5.5558896
192359,-0.36322424,-0.16588198,3.240065,-0.7083312,0.038590312,-0.10736111,-0.2111262,6.199334
192359,-0.37154612,-0.1704869,6.6065364,-0.21999998,-0.4544774,-0.11125275,-0.18111809,4.2814646
192665,-0.55721974,-0.14919466,6.581695,-1.1987667,-0.52281505,-0.10437692,0.1706316,4.1971707
192932,-0.61011404,-0.14259163,8.452075,1.2009883,0.558769,-0.098885745,0.38862354,3.5178666
192932,-0.55352527,-0.14352271,3.9951632,0.7641602,0.45872334,-0.10877111,-0.20427456,5.711866
193157,-0.7011175,0.17803705,6.7199492,-0.25212026,0.07106742,-0.11125275,-0.23067485,4.2231474
193157,-0.8057862,0.142837,7.971198,-0.9830267,-0.58779424,-0.10437692,0.19679405,3.117071
193300,-0.67054653,0.01752284,6.868724,-1.362862,0.70377105,-0.10755261,-0.17686553,4.216703
193300,-0.71928775,0.022428269,8.362918,-1.5460724,-0.047969945,0.8684888,0.002125902,3.078178
194495,0.56864035,-0.058021117,3.627253,0.59145385,0.46068528,-0.08584044,0.37527996,1.5590037
194531,-0.58778065,-0.16902511,3.1273782,0.16531245,0.045796786,-0.11125275,-0.21686222,6.2594733
194670,2.7142847,0.6329532,7.116803,-0.4623353,-0.20964113,-0.107740164,-0.04603289,4.616194
194670,2.967858,0.62604964,3.3919854,-0.7432233,-0.28879172,-0.104755975,0.2555963,2.7562706
194789,-0.6891163,-0.16390854,8.10129,-0.44016913,-0.072695725,-0.11125275,-0.22104923,2.9245243
194884,-0.5798848,-0.14150335,7.1742578,1.4063565,0.24666816,-0.09027551,0.20805575,4.198416
194958,-0.69764614,-0.12506461,6.8583403,-0.74780357,0.043309122,0.30152944,-0.22337027,4.1206927
194958,-0.762989,-0.1273783,6.5844245,-0.27620107,-0.44641432,-0.11125275,-0.15794322,4.1373305
194958,-0.71784043,-0.12277339,6.688367,-0.7662137,0.049808484,-0.10736111,-0.22337027,4.0801554
195154,0.6554323,-0.17813165,4.1067257,0.4017555,0.21538013,-0.09987366,0.278099,5.8783674
195154,0.66406274,-0.17155723,6.926474,0.4631939,-0.33364838,-0.10285785,-0.22782092,4.384195
195154,0.63019294,-0.17176507,7.0036144,0.6792958,-0.14084841,-0.10037621,-0.24093437,4.3185134
195599,2.0806134,-0.17041613,7.14572,1.6037587,-0.38307485,-0.07056986,0.30971545,4.391412
195599,1.9106922,-0.17284815,7.182088,1.516493,0.046965186,-0.07056986,0.31882414,4.19271
195793,3.0982544,-0.141571,8.633587,-1.2152988,-0.17537257,-0.093682595,0.24665466,3.5034888
195793,3.197208,-0.0442822,8.677489,-1.153909,-0.16503944,-0.09666679,-0.15419923,2.9248621
195793,2.6795409,-0.14917462,3.179206,-0.8760483,-0.10416368,-0.05588006,-0.16546948,6.442571
195868,-0.7642555,-0.05116947,8.032868,-1.0988059,-0.49140057,-0.10736111,-0.11493373,2.103846
195911,-0.22725128,-0.17430213,6.833861,0.9506298,-0.1897902,-0.10877111,-0.21108411,4.3629613
195974,0.5997255,-0.04641108,6.004604,1.8132055,-0.38331127,-0.072595604,-0.15653706,-0.85628694
195981,-0.6879455,-0.1670451,6.7272797,-0.51602256,0.038739912,-0.10736111,-0.22716768,4.0965347
196306,-0.5843415,-0.06306166,6.111487,4.0679383,-0.53946537,-0.063614294,0.14007193,-1.2517508
196631,-0.712377,-0.15619494,3.767919,-0.7938805,-0.43597314,-0.10736111,-0.12954803,5.4288554
196728,0.8169758,-0.14376532,6.8801303,-1.2986733,-0.32590154,-0.09915771,-0.16932845,4.368816
197593,-0.535018,-0.13676637,7.072627,1.3966364,0.0056352094,-0.0932597,-0.22003275,4.138662
197661,-0.23701704,-0.1666983,6.8292084,0.7851474,0.106940426,-0.10578692,0.26271576,4.316599
198809,-0.5885212,-0.13442445,7.064904,1.4000506,-0.19762565,-0.0932597,-0.046246637,4.20293
198809,-0.5523363,-0.14150335,8.918752,1.7279378,0.91810846,-0.0932597,0.0047075385,3.6848314
198816,0.5040513,-0.17022744,3.9540384,-0.15218993,-0.47722918,-0.1026109,0.29672807,5.792962
198816,0.53383404,-0.17214105,7.02457,0.5244909,-0.03189502,-0.1026109,0.4285218,4.500371
198816,0.5029573,-0.17246327,7.022336,0.34972006,-0.1835887,-0.10559509,0.13020308,4.4430795
199021,0.6117361,-0.14422396,6.957351,-1.3056667,0.014206547,-0.09915771,-0.010263164,4.484289
199231,-0.32184473,0.47667015,6.3251977,3.0531135,-0.55513924,-0.23613352,0.18812798,-1.5728475
199384,0.06793219,-0.17242956,4.033439,-0.28714374,-0.04191239,-0.10559509,-0.25038204,5.552062
199522,-0.4511528,-0.1376575,7.0742884,2.778219,0.45139676,0.10728961,-0.21949294,3.7436142
199522,-0.49931744,-0.058931265,3.7037191,2.32312,-0.0049980115,0.7099205,-0.1566701,2.1996684
199522,-0.47319368,-0.06378599,2.6374905,2.2047796,0.7632259,0.54953504,-0.1566701,2.421985
199739,-0.5601533,-0.13676637,8.581321,1.7020066,-0.02957251,-0.0932597,-0.18556356,3.3789475
199908,-0.6765348,0.44185254,6.8542223,-0.7865401,0.5226961,-0.096043944,-0.21864536,4.1890936
200498,-0.7081331,-0.13421495,8.176389,-0.29094407,0.013894332,0.17988884,-0.23067485,2.9296927
200607,-0.71330655,-0.12877333,6.585828,0.079592764,-0.44641432,-0.11125275,-0.1601017,4.2613506
200607,-0.7573162,-0.13207243,2.6414511,-0.38766563,-0.43323946,-0.06301475,-0.13555177,6.0426736
200607,-0.6990633,-0.13142885,3.9083226,-0.21321465,0.2457942,-0.11125275,-0.20828341,5.3905025
201009,-0.6047642,-0.13905759,6.891489,0.42062494,-0.009506728,0.17988884,-0.22666603,4.1447663
201176,-0.7016462,-0.11737892,3.9677362,-1.1369836,0.23181987,-0.10755261,-0.15191756,5.354936
201176,-0.73516494,-0.11422027,7.9758177,-1.1911038,-0.06650876,-0.10736111,-0.20523421,2.862641
201188,0.94913065,-0.15588644,6.960427,-0.9658596,0.01727059,-0.09896621,-0.25615832,4.313661
201188,0.92080784,-0.16074115,7.0127735,-0.9505794,0.18199751,-0.09896621,-0.25615832,4.271833
201288,0.7990685,-0.1698198,8.433024,1.102009,-0.47642884,-0.09049084,0.3608251,3.6358564
201352,-0.691951,-0.11927982,4.0122743,-0.95726305,0.49742016,-0.10736111,0.01253465,5.4093494
203166,0.2546958,-0.17295438,3.9135857,0.35914698,-0.03857579,-0.10559509,-0.04678334,5.7857027
203166,0.38341638,-0.17253473,8.235604,0.67791724,-0.49565065,-0.1026109,0.31467855,3.2484248
203445,-0.535018,-0.138668,7.0735774,1.4004166,0.018213565,-0.0932597,-0.22003275,4.123255
203445,-0.60262257,-0.14352271,6.844094,0.63597953,0.2169635,-0.10877111,-0.22666603,4.066526
203600,0.08939542,-0.1710498,8.181375,0.6533162,-0.53766173,-0.1026109,0.35248342,3.2969937
203600,0.09721796,-0.17228277,6.925991,0.6907731,-0.03472635,-0.1026109,0.31296748,4.3958898
203600,0.084258184,-0.17186314,3.797667,0.5094908,-0.4574348,-0.10559509,0.07119093,5.822711
203729,-0.3101246,-0.16405448,2.4577723,2.9148343,-0.4086871,-0.08443987,-0.07577197,3.0014434
203729,-0.29349214,-0.16405448,3.4813797,2.1664412,-0.3952809,-0.08443987,-0.05754355,6.2346797
203729,-0.32960492,-0.051801093,2.7661786,2.9684033,-0.40814072,-0.07040666,-0.13924913,2.0404043
203729,-0.34377196,-0.051801093,2.437579,3.0340462,-0.40966746,-0.08443987,-0.13924913,2.3710675
203820,-0.54667544,-0.048358615,4.109959,2.9847744,-0.4071748,-0.07597885,-0.09039018,2.015753
203944,-0.7582202,-0.1560772,6.6163235,-0.83592117,-0.5144991,-0.10437692,0.17207436,4.2071676
204059,-0.56116813,-0.06535289,3.8110676,3.630289,-0.53946537,0.13845766,0.13505802,0.8291519
204233,0.29776818,-0.17097746,8.103039,0.015824754,-0.42368123,-0.10559509,-0.22409508,3.2337682
204261,-0.65568876,-0.16976622,6.752198,0.14766075,-0.54323816,0.18287304,0.29346102,4.4215865
204618,-0.6365496,-0.13959669,6.8504558,0.3193773,0.25147733,-0.11125275,-0.22586203,4.0581856
204618,-0.66890466,-0.13462421,6.776712,0.30438972,0.0895488,-0.11125275,-0.05029336,4.149642
204648,-0.5586236,-0.056199748,6.3994584,3.3178506,-0.2547424,-0.07040666,-0.024786819,-0.21175504
204674,-0.6002874,-0.13400482,3.3451803,2.3690977,-0.42804334,-0.08443987,-0.04674932,2.688053
204818,4.0175548,-0.041032445,3.6889064,-0.9334108,-0.45441785,-0.0840603,0.21178669,1.196691
204818,3.9513857,-0.046084974,3.6668816,-0.8773242,-0.3999697,-0.08263358,-0.12957229,1.1708562
205111,-0.7319154,0.29953888,8.008387,-0.9411886,-0.27245393,-0.09708744,-0.16574705,3.0263445
205185,-0.017285611,-0.18165289,8.878502,1.7035835,0.5174188,0.10846998,-0.058700014,3.6447375
205185,-0.009121019,-0.18073022,8.402517,0.7283599,0.5054904,-0.102069944,-0.2858895,3.223932
205185,-0.08687326,-0.062473416,3.7247512,0.4680904,0.8955099,0.77516264,-0.21901023,1.9684762
205204,0.62038195,-0.16190197,3.4135687,-0.6556411,-0.33686352,-0.09896621,-0.16824481,6.3094215
205204,0.5980026,-0.17027108,7.017536,-0.046235688,-0.08422362,-0.10285785,-0.27277347,4.3896074
205204,0.65903926,-0.17210685,7.292692,-0.11942214,-0.16430601,0.4501975,-0.03360474,4.4607325
205386,2.5599246,-0.17622766,3.1737323,0.24688047,0.03076472,0.14589135,0.42212653,2.8968189
205480,0.56174606,-0.17764054,8.535105,0.40937886,0.26660225,-0.09987366,0.32242534,3.3711076
205652,-0.7938757,-0.12197504,6.783975,-0.30302265,-0.0018050373,-0.11384075,0.3256795,4.2502017
206198,-0.68102294,-0.13612765,6.846012,-0.20090696,0.45110536,-0.11020924,-0.23067485,4.105333
206198,-0.7016012,-0.13487683,6.7815695,-0.19239481,0.24439189,-0.11125275,-0.23067485,4.0671773
206756,0.30362138,-0.14925066,6.7822957,-1.2972562,-0.43164462,-0.09891076,0.20125408,4.3484325
206877,2.7311094,-0.17153609,8.238633,-0.25095388,-0.40575832,-0.10036693,-0.21096835,3.5202506
207074,2.9210432,-0.044932425,3.9388092,-0.9344841,-0.40291864,-0.08263358,-0.1318338,1.5123364
207313,-0.56967956,-0.13433437,9.002515,3.0392807,-0.38208237,-0.08443987,-0.13939592,3.6820369
207786,0.7267326,-0.1698198,7.420168,2.2558365,-0.35617313,-0.07306078,0.34813055,4.249163
